Year;Cultivar;Trial Code;Treatment;Dosage;BreviSmart;Corymb No.;F1;F2;F3;F4;F5;F6;F7;Fruitdrop (%)
2020;Braeburn;MC2020;UTC;NA;NA;6;10.33;9.71;9.39;7.16;6.4;4.53;0;67%
2020;Braeburn;MC2020;UTC;NA;NA;7;7.07;5.73;5.51;3.71;3.56;0;0;80%
2020;Braeburn;MC2020;UTC;NA;NA;8;5.45;5.37;5.07;4.82;4.66;3.38;0;83%
2020;Braeburn;MC2020;UTC;NA;NA;9;8.72;8.69;5.76;4.72;4.69;0;0;100%
2020;Braeburn;MC2020;UTC;NA;NA;10;10.34;8.3;8.29;8.08;7.19;4.34;0;67%
2020;Braeburn;MC2020;UTC;NA;NA;11;10.6;10;8.99;7.31;5.92;0;0;40%
2020;Braeburn;MC2020;UTC;NA;NA;12;8.09;7.24;5;3.43;0;0;0;75%
2020;Braeburn;MC2020;UTC;NA;NA;13;8.92;8.69;8.59;4.3;0;0;0;50%
2020;Braeburn;MC2020;UTC;NA;NA;14;4.24;3.86;3.75;3.69;3.66;2.25;0;100%
2020;Braeburn;MC2020;UTC;NA;NA;15;6.49;5.63;5.32;4.35;0;0;0;100%
2020;Braeburn;MC2020;UTC;NA;NA;16;8.67;7.95;5.29;4.11;3.99;3.7;0;83%
2020;Braeburn;MC2020;UTC;NA;NA;17;4.05;3.44;3.31;3.17;2.94;0;0;100%
2020;Braeburn;MC2020;UTC;NA;NA;18;4.7;4.15;4.05;3.53;3.44;0;0;100%
2020;Braeburn;MC2020;UTC;NA;NA;19;7.13;7.01;4.5;3.35;3.31;0;0;100%
2020;Braeburn;MC2020;UTC;NA;NA;20;5.25;4.71;4.34;4.31;0;0;0;75%
2020;Braeburn;MC2020;UTC;NA;NA;21;5.45;4.89;3.86;0;0;0;0;100%
2020;Braeburn;MC2020;UTC;NA;NA;22;4.55;4.24;4.08;3.91;3.52;0;0;100%
2020;Braeburn;MC2020;UTC;NA;NA;23;5.14;3.95;3.78;2.92;0;0;0;100%
2020;Braeburn;MC2020;UTC;NA;NA;24;4.44;4.2;4.04;4.02;3.57;3.28;0;100%
2020;Braeburn;MC2020;UTC;NA;NA;25;6.1;3.8;2.74;0;0;0;0;67%
2020;Braeburn;MC2020;UTC;NA;NA;26;8.41;7.9;7.7;7.24;4.33;0;0;60%
2020;Braeburn;MC2020;UTC;NA;NA;27;8.7;7.44;7.14;6.63;6.11;0;0;60%
2020;Braeburn;MC2020;UTC;NA;NA;28;10.27;7.66;7.44;5.19;0;0;0;50%
2020;Braeburn;MC2020;UTC;NA;NA;29;8.33;8.26;7.26;7;6.56;3.44;0;50%
2020;Braeburn;MC2020;UTC;NA;NA;30;9.38;7.82;0;0;0;0;0;0%
2020;Braeburn;MC2020;UTC;NA;NA;31;9.75;5.15;4.08;0;0;0;0;67%
2020;Braeburn;MC2020;UTC;NA;NA;32;9.49;8.5;8.44;3.61;0;0;0;75%
2020;Braeburn;MC2020;UTC;NA;NA;33;8.89;8.78;5.53;4.98;4.79;0;0;100%
2020;Braeburn;MC2020;UTC;NA;NA;34;8.6;8.5;8.02;5.4;0;0;0;50%
2020;Braeburn;MC2020;UTC;NA;NA;35;8.46;8.3;6.43;4.34;0;0;0;75%
2020;Braeburn;MC2020;UTC;NA;NA;36;6.28;4.96;4.93;4.68;4.57;3.22;0;100%
2020;Braeburn;MC2020;UTC;NA;NA;37;9.97;9.55;8.26;5.23;4.22;0;0;80%
2020;Braeburn;MC2020;UTC;NA;NA;38;7.19;5.86;5.84;3.34;0;0;0;75%
2020;Braeburn;MC2020;UTC;NA;NA;39;10.88;10.18;10.07;8.83;0;0;0;50%
2020;Braeburn;MC2020;UTC;NA;NA;40;8.85;8.84;6.83;5.63;0;0;0;75%
2020;Braeburn;MC2020;UTC;NA;NA;41;7.64;6.32;5.82;4.52;3.84;3.32;0;100%
2020;Braeburn;MC2020;UTC;NA;NA;42;9.2;8.12;8.03;7.1;3.34;0;0;60%
2020;Braeburn;MC2020;UTC;NA;NA;43;8.77;5.87;4.63;4.51;0;0;0;100%
2020;Braeburn;MC2020;UTC;NA;NA;44;8.55;6.31;4.46;3.99;3.46;0;0;80%
2020;Braeburn;MC2020;UTC;NA;NA;45;6.62;5.61;4.16;3.99;3.58;0;0;80%
2020;Braeburn;MC2020;UTC;NA;NA;46;4.35;3.27;3.17;3.1;2.9;0;0;100%
2020;Braeburn;MC2020;UTC;NA;NA;47;7.51;7.32;4.56;3.77;3.71;3.26;0;83%
2020;Braeburn;MC2020;UTC;NA;NA;48;9.19;5.61;4.34;4.12;4.12;0;0;80%
2020;Braeburn;MC2020;UTC;NA;NA;49;7.88;5.78;5.38;5.16;4.42;0;0;80%
2020;Braeburn;MC2020;UTC;NA;NA;50;7.88;6.91;6.74;5.722;5.03;0;0;60%
2020;Braeburn;MC2020;UTC;NA;NA;51;9.48;7.79;5.77;5.64;5.01;3.43;0;83%
2020;Braeburn;MC2020;UTC;NA;NA;52;10.86;8.95;5.91;4.68;4.66;3.97;0;83%
2020;Braeburn;MC2020;UTC;NA;NA;53;6.31;5.8;5.39;5.33;5.03;3.62;0;83%
2020;Braeburn;MC2020;UTC;NA;NA;54;7.97;7.56;7.11;6.69;6.31;4.64;0;100%
2020;Braeburn;MC2020;UTC;NA;NA;55;8.65;7.51;7.24;5.88;5.83;0;0;80%
2020;Braeburn;MC2020;UTC;NA;NA;56;8.45;7.29;7.05;6.67;4.02;0;0;80%
2020;Braeburn;MC2020;UTC;NA;NA;57;6.06;5.09;4.56;3.75;2.75;0;0;100%
2020;Braeburn;MC2020;UTC;NA;NA;58;9.94;8.29;7.81;4.67;4.2;2.12;0;83%
2020;Braeburn;MC2020;UTC;NA;NA;59;8.44;7.71;3.71;3.46;3.39;0;0;80%
2020;Braeburn;MC2020;UTC;NA;NA;60;8.46;8;7.41;7.4;5.52;0;0;80%
2020;Braeburn;MC2020;UTC;NA;NA;61;11.48;10.66;10.29;9.42;0;0;0;25%
2020;Braeburn;MC2020;UTC;NA;NA;62;6.9;6.89;6.84;0;0;0;0;67%
2020;Braeburn;MC2020;UTC;NA;NA;63;6.23;5.93;5.66;4.93;3.54;0;0;80%
2020;Braeburn;MC2020;UTC;NA;NA;64;7.37;7.28;6.69;6.27;3.32;3.31;0;67%
2020;Braeburn;MC2020;UTC;NA;NA;65;7.13;6.04;6;4.92;4.71;0;0;80%
2020;Braeburn;MC2020;UTC;NA;NA;66;10.35;9.7;7.39;6.45;6.3;0;0;80%
2020;Braeburn;MC2020;UTC;NA;NA;67;9.23;8.19;7.42;6.34;4.13;0;0;80%
2020;Braeburn;MC2020;UTC;NA;NA;68;8.09;6.75;4.32;4.11;0;0;0;75%
2020;Braeburn;MC2020;UTC;NA;NA;69;10.12;9.95;7.91;4.24;0;0;0;50%
2020;Braeburn;MC2020;UTC;NA;NA;70;10.39;10.01;9.85;4.38;2.86;0;0;100%
2020;Braeburn;MC2020;UTC;NA;NA;71;10.79;9.98;8.85;6.96;0;0;0;50%
2020;Braeburn;MC2020;UTC;NA;NA;72;10.81;9.12;8.83;4.49;4.02;0;0;60%
2020;Braeburn;MC2020;UTC;NA;NA;73;10.43;9.01;8.73;8.09;0;0;0;25%
2020;Braeburn;MC2020;UTC;NA;NA;74;10.55;10.25;9.68;9.67;9.37;7.55;0;50%
2020;Braeburn;MC2020;UTC;NA;NA;75;10.88;9.85;9.77;9.5;9.24;0;0;60%
2020;Braeburn;MC2020;UTC;NA;NA;76;8.94;8.36;7.62;7.57;4.25;0;0;40%
2020;Braeburn;MC2020;UTC;NA;NA;77;7.33;7.32;7.11;5.47;4.27;3.83;0;50%
2020;Braeburn;MC2020;UTC;NA;NA;78;12.15;10.86;10.26;9.71;9.6;0;0;60%
2020;Braeburn;MC2020;UTC;NA;NA;79;11.55;10.07;9.78;9.27;4.57;0;0;40%
2020;Braeburn;MC2020;UTC;NA;NA;80;10.03;9.88;8.63;8.39;6.69;6.64;0;100%
2020;Braeburn;MC2020;UTC;NA;NA;81;11.47;9.09;6.89;4.48;0;0;0;50%
2020;Braeburn;MC2020;UTC;NA;NA;82;9.09;7.27;6.78;5.66;3.93;3.44;0;67%
2020;Braeburn;MC2020;UTC;NA;NA;83;9.38;9.13;8.2;8.18;4.44;0;0;40%
2020;Braeburn;MC2020;UTC;NA;NA;84;6.29;6.18;5.88;5.62;3.86;0;0;80%
2020;Braeburn;MC2020;UTC;NA;NA;85;6.66;6.62;6.34;6.18;6.01;0;0;40%
2020;Braeburn;MC2020;UTC;NA;NA;86;8.31;6.27;6.18;6.09;4.29;3.76;0;83%
2020;Braeburn;MC2020;UTC;NA;NA;87;8.93;8.35;8.23;7.94;7.32;4.1;0;50%
2020;Braeburn;MC2020;UTC;NA;NA;88;9.85;8.99;8.33;0;0;0;0;0%
2020;Braeburn;MC2020;UTC;NA;NA;89;10.91;9.58;8.1;8.1;0;0;0;50%
2020;Braeburn;MC2020;UTC;NA;NA;90;13.04;10.59;10.06;0;0;0;0;0%
2020;Braeburn;MC2020;UTC;NA;NA;91;11.26;10.29;10.11;10.06;9.85;0;0;40%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;1;10.3;10.25;9.78;9.56;7.08;6.55;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;2;10.98;9.76;9.49;6.19;5.47;5.32;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;3;6.35;4.24;3.89;3.79;3.07;0;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;4;11.43;10.48;9.31;7.54;5.81;0;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;5;8.8;7.99;6.54;6.17;5.8;4.98;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;6;7.39;7.27;7.27;3.8;3.76;0;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;7;7.17;5.66;4.97;4.25;3.89;3.38;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;8;8.49;7.77;6.48;5.11;4.76;4.05;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;9;10.28;9.23;8.62;8.29;6.85;0;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;10;8.75;8.7;7.75;6.76;6.36;5.76;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;11;9.03;8.07;7.89;6.01;5.93;3.13;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;12;8.86;7.77;7.28;4.58;4.45;0;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;13;8.89;8.52;6.88;6.59;3.64;3.63;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;14;7.97;7.6;7.25;4.58;3.18;2.1;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;15;5.51;4.99;4.96;4.85;4.32;2.24;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;16;10.63;10.28;9.55;8.82;8.58;7.61;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;17;9.37;8.38;8.32;7.24;5.44;3.87;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;18;7.82;6.29;4.91;3.97;3.78;0;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;19;11.95;11.54;10.32;9.68;9.44;0;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;20;10.07;9.33;8.86;7.07;5.88;4.78;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;21;8.89;7.84;7.81;7.48;4.18;0;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;22;10.95;9.9;9.46;9.2;9.15;0;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;23;9.27;6.94;4.37;4.18;3.96;0;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;24;10.13;9.61;9.47;8;4.91;0;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;25;7.95;7.544;7.12;7.06;0;0;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;26;9.67;9.41;8.01;4.8;4.49;4.05;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;27;7;6.94;6.28;5.96;4.87;4.77;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;28;10.83;9.387;9.16;8.73;5.56;4.6;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;29;8.91;8.38;7.78;6.7;4.1;3.7;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;30;9.84;7.95;5.3;4.9;4.58;3.57;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;31;8.91;8.57;8.53;7.97;4.31;3.27;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;32;7.73;7.13;3.83;2.11;0;0;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;33;5.53;5.42;5.05;3.13;2.9;0;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;34;7.39;7.02;6.9;6.38;4.34;3.41;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;35;9.27;8;4.85;4.82;4.74;4.07;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;36;9.41;8.74;8.49;5.62;0;0;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;37;10.01;8.73;6.12;5.58;5.51;0;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;38;7.92;7.79;5.77;5.15;4.73;0;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;39;8.27;7.43;7.27;7.22;0;0;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;40;7.31;5.93;5.89;3.58;3.5;2.84;0;83%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;41;9.66;7.19;4.45;4.4;4.21;0;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;42;8.69;8.39;6.02;5.23;4.47;3.97;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;43;6.52;5.36;5.33;4.77;4.7;0;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;44;9.85;9.71;9.02;8.53;4.47;4.33;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;45;4.78;4.78;4.6;3.7;3.3;3.05;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;46;9.7;5.82;5.31;5.04;4.34;4.04;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;47;8.89;7.32;6.31;3.92;3.31;0;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;48;4.91;4.64;4.47;3.1;3.1;0;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;49;10.92;9.68;8.83;5.53;0;0;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;50;8.26;7.6;7.3;6.87;5.56;4.44;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;51;7.16;5.75;5.64;4.3;3.88;2.69;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;52;4.95;4.05;4.04;3.6;3.29;1.55;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;53;3.64;3.56;3.42;3.41;3.34;0;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;54;6.2;6.04;4.76;4.72;2.76;0;0;80%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;55;8.85;7.74;7.68;5.81;5.1;0;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;56;10.43;8.56;8.51;7.15;7.08;4.19;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;57;8.49;7.09;6.6;5.91;4.53;0;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;58;5.96;5.62;5.04;4.84;3.43;0;0;80%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;59;11.32;10.4;8.83;8.21;4.68;0;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;60;9.3;7.56;7.44;7.29;4.67;4.29;0;83%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;61;13.22;11.25;11.22;8.73;7.67;5.93;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;62;6.79;6.25;4.72;4.6;4.05;0;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;63;8.23;8.11;7.92;7.51;6.04;5.95;0;83%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;64;4.93;4.5;4.42;4.03;3.96;3.71;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;65;7.84;6.78;6.73;6.42;4.83;3.75;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;66;9.76;8.49;8.01;7.84;7.08;6.02;0;83%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;67;9.84;8.19;5.57;0;0;0;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;68;10.88;9.64;0;0;0;0;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;69;10.96;10.53;9.1;5.67;4.78;0;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;70;12.37;9.88;9.44;8.51;0;0;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;71;11.89;9.98;9.86;9.53;9.13;5.11;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;72;8.19;7.63;7.48;0;0;0;0;67%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;73;9.7;9.58;9.02;0;0;0;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;74;7.2;7.02;4.88;4.62;0;0;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;75;9.89;9.56;8.58;5.72;0;0;0;75%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;76;8.56;8.26;8.21;7.98;4.33;0;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;77;10;7.45;5.61;3.77;0;0;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;78;11.18;10.82;7.1418;5.19;0;0;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;79;11.96;11.1;11.04;11.02;9.94;8.85;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;80;9.64;9.48;9.43;8.64;4.94;0;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;81;11.07;10.36;9.44;8.89;5.23;0;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;82;11.35;10.69;10.26;9.97;0;0;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;83;9.56;8.96;8.45;7.5;0;0;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;84;11.97;11.51;11.05;10.97;7.62;0;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;85;10.02;9.21;8.95;6.98;6.98;6.61;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;86;10.98;10.8;9.8;9.58;8.98;7.22;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;87;12.02;9.95;9.37;7.73;5.1;0;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;88;10.32;10.27;7.89;5.17;4.03;0;0;80%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;89;10.83;8.95;8.37;8.32;8.01;7.75;0;83%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;90;11.57;10.75;9.95;9.68;9.11;0;0;80%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;91;11.26;10.11;9.7;7.68;0;0;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;92;10.43;10.21;8.41;8.41;7.75;7.31;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;93;10.9;10.03;8.93;6.8;0;0;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;94;8.28;7.64;6.96;3.78;3.68;0;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;95;9.31;8.09;8.05;7.44;0;0;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;96;8;7.65;7.16;6.25;5.27;0;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;97;10.71;10.29;7.91;7.65;7.64;0;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;98;9.27;8.3;4.75;4.48;4.39;0;0;60%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;99;9.56;8.89;8.69;8.35;8.08;7.78;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;100;10.97;10.32;10.06;9.28;6.62;0;0;60%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;101;11.31;10.39;9.67;9.33;8.03;0;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;102;11.15;9.72;9.67;8.44;0;0;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;103;10.18;9.77;9.64;9.34;8.41;0;0;40%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;104;11.11;10.96;10.21;9.63;8.95;0;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;105;11.51;11.26;11.12;10.18;8.78;8.75;0;100%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;106;12.03;8.41;8.23;7.86;7.39;0;0;60%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;107;9.8;8.94;8.8;8.45;6.59;0;0;80%
2020;Braeburn;MC2020;Brevis;1.65;Yellow;108;9.84;9.46;8.86;8.76;5.98;0;0;100%
2020;Golden;MC2020;Brevis;1.65;LightGreen;1;10.33;8.57;8.51;7.39;6.84;6.75;0;100%
2020;Golden;MC2020;Brevis;1.65;LightGreen;2;10.76;9.76;6.94;6.87;3.61;0;0;100%
2020;Golden;MC2020;Brevis;1.65;LightGreen;3;11.64;11.14;10.39;9.68;6.97;6.54;0;100%
2020;Golden;MC2020;Brevis;1.65;LightGreen;4;9.35;8.53;8.03;7.72;6.85;6.35;0;100%
2020;Golden;MC2020;Brevis;1.65;LightGreen;5;14.16;13.84;13.46;9.93;9.65;0;0;100%
2020;Golden;MC2020;Brevis;1.65;LightGreen;6;10.95;10.74;10.53;8.94;8.43;0;0;100%
2020;Golden;MC2020;Brevis;1.65;LightGreen;7;7.61;7.56;6.29;5.43;2.35;0;0;100%
2020;Golden;MC2020;Brevis;1.65;LightGreen;8;12.02;11.2;10.16;9.28;7.68;0;0;100%
2020;Golden;MC2020;Brevis;1.65;LightGreen;9;9.82;9.42;8.54;7.79;4.16;3.5;0;100%
2020;Golden;MC2020;Brevis;1.65;LightGreen;10;8.7;7.82;7.6;7.15;0;0;0;100%
2020;Golden;MC2020;Brevis;1.65;LightGreen;11;13.51;11.33;9.16;7.42;7.08;0;0;100%
2020;Golden;MC2020;Brevis;1.65;LightGreen;12;12;11.72;10.3;9.9;7.46;0;0;100%
2020;Golden;MC2020;Brevis;1.65;LightGreen;13;9.96;8.6;8.43;8.28;7.21;6.15;0;100%
2020;Golden;MC2020;Brevis;1.65;LightGreen;14;10.32;10.27;7.75;7.71;5.49;0;0;100%
2020;Golden;MC2020;Brevis;1.65;LightGreen;15;8.86;8.08;7.61;6.91;2.23;0;0;100%
2020;Golden;MC2020;Brevis;1.65;LightGreen;16;9.76;9.64;9.47;9.42;9.04;0;0;100%
2020;Golden;MC2020;Brevis;1.65;LightGreen;17;11.66;10.69;9.84;9.8;9.69;0;0;100%
2020;Golden;MC2020;Brevis;1.65;LightGreen;18;13.07;10.73;10.58;10.37;0;0;0;100%
2020;Golden;MC2020;Brevis;1.65;LightGreen;19;10.59;9.64;8.81;7.52;3.61;0;0;100%
2020;Golden;MC2020;Brevis;1.65;LightGreen;20;9.89;8.34;7.24;5.09;4.76;0;0;100%
2020;Golden;MC2020;Brevis;1.65;LightGreen;21;11.13;10.14;10.1;9.24;8.05;0;0;100%
2020;Golden;MC2020;Brevis;1.65;LightGreen;22;14.03;12.09;6.49;0;0;0;0;100%
2020;Golden;MC2020;Brevis;1.65;LightGreen;23;14.34;11.38;10.03;8.83;8.01;0;0;100%
2020;Golden;MC2020;Brevis;1.65;LightGreen;24;11.58;9.97;9.5;7.84;5.85;0;0;100%
2020;Golden;MC2020;Brevis;1.65;LightGreen;25;12.25;12.21;11.37;10.62;9.97;9.25;0;100%
2020;Golden;MC2020;Brevis;1.65;LightGreen;26;13.26;10.55;9.61;8.26;3.64;0;0;100%
2020;Golden;MC2020;Brevis;1.65;LightGreen;27;9.18;8.98;8.2;8.07;0;0;0;100%
2020;Golden;MC2020;Brevis;1.65;LightGreen;28;9.09;8.74;8.28;7.77;6.54;0;0;100%
2020;Golden;MC2020;Brevis;1.65;LightGreen;29;7.72;7.36;6.67;6.51;4.69;4.16;0;100%
2020;Golden;MC2020;Brevis;1.65;LightGreen;30;8.22;7.87;7.77;7.7;7.32;3.36;0;100%
2020;Golden;MC2020;Brevis;1.65;LightGreen;31;8.57;7.97;7.89;7.78;7.14;6.85;0;100%
2020;Golden;MC2020;Brevis;1.65;LightGreen;32;8.57;7.15;6.73;6.11;5.36;0;0;100%
2020;Golden;MC2020;Brevis;1.65;LightGreen;33;12;10.28;9.85;8.21;0;0;0;100%
2020;Golden;MC2020;Brevis;1.65;LightGreen;34;10.52;9.95;8.5;6.93;6.75;0;0;100%
2020;Golden;MC2020;Brevis;1.65;LightGreen;35;11.01;9.9;8.7;8.19;0;0;0;100%
2020;Golden;MC2020;Brevis;1.65;LightGreen;36;7.34;4.8;4.61;3.92;3.61;0;0;100%
2020;Golden;MC2020;Brevis;1.65;LightGreen;37;13.69;9.73;9.37;9.13;8.45;0;0;100%
2020;Golden;MC2020;Brevis;1.65;LightGreen;38;8.54;7.55;7.21;7.08;4.93;0;0;100%
2020;Golden;MC2020;Brevis;1.65;LightGreen;39;9.73;9.1;8.63;8.21;5.6;0;0;100%
2020;Golden;MC2020;Brevis;1.65;LightGreen;40;9.83;8.89;8.18;7.56;0;0;0;100%
2020;Golden;MC2020;Brevis;1.65;LightGreen;41;9.8;8.75;7.8;0;0;0;0;100%
2020;Golden;MC2020;Brevis;1.65;LightGreen;42;8.28;8.02;7.53;6.81;5.84;0;0;80%
2020;Golden;MC2020;Brevis;1.65;LightGreen;43;5.73;5.41;5.34;4.07;0;0;0;100%
2020;Golden;MC2020;Brevis;1.65;LightGreen;44;8.52;8.15;7.56;4.47;0;0;0;100%
2020;Golden;MC2020;Brevis;1.65;LightGreen;45;7.72;5.07;4.56;3.99;3.4;0;0;100%
2020;Golden;MC2020;Brevis;1.65;LightGreen;46;10.27;9.13;6.87;6.38;5.46;0;0;100%
2020;Golden;MC2020;Brevis;1.65;LightGreen;47;11.49;10.08;9.58;8.82;7.37;0;0;100%
2020;Golden;MC2020;Brevis;1.65;LightGreen;48;10.83;10.53;7.34;0;0;0;0;67%
2020;Golden;MC2020;Brevis;1.65;LightGreen;49;11.57;10.78;10.63;9.6;0;0;0;100%
2020;Golden;MC2020;Brevis;1.65;LightGreen;50;12.77;8.88;8.68;7.95;0;0;0;75%
2020;Golden;MC2020;Brevis;1.65;LightGreen;51;9.81;9.4;9.23;8.89;8.69;0;0;100%
2020;Golden;MC2020;Brevis;1.65;LightGreen;52;10.06;9.09;8.53;8.24;2.94;0;0;100%
2020;Golden;MC2020;Brevis;1.65;LightGreen;53;12.28;12.13;9.37;9.17;0;0;0;100%
2020;Golden;MC2020;Brevis;1.65;LightGreen;54;9;6.88;6.38;5.94;0;0;0;50%
2020;Golden;MC2020;Brevis;1.65;LightGreen;55;8.66;8.5;7.89;6.64;0;0;0;100%
2020;Golden;MC2020;Brevis;1.65;LightGreen;56;8.6;7.53;7.53;7.11;6.89;0;0;100%
2020;Golden;MC2020;Brevis;1.65;LightGreen;57;6.55;3.71;3.07;2.27;0;0;0;75%
2020;Golden;MC2020;Brevis;1.65;LightGreen;58;9.63;8.83;8.3;3.5;0;0;0;100%
